fill	x	y	group
#F9F0EF	48130	18.5	1035
#F9F0EF	48130.5	18	1035
#F9F0EF	48130	17.5	1035
#F9F2F1	48130	18.5	1036
#F9F2F1	48130.5	19	1036
#F9F2F1	48131	18.5	1036
#F9F2F1	48130.5	18	1036
#FEFDFD	48130.5	19	1037
#FEFDFD	48131	19.5	1037
#FEFDFD	48131.5	19	1037
#FEFDFD	48131	18.5	1037
#FFFEFE	48131	19.5	1038
#FFFEFE	48131.5	20	1038
#FFFEFE	48132	19.5	1038
#FFFEFE	48131.5	19	1038
#FEFEFE	48131.5	20	1039
#FEFEFE	48132	20.5	1039
#FEFEFE	48132.5	20	1039
#FEFEFE	48132	19.5	1039
#F8F7FB	48132	20.5	1040
#F8F7FB	48132.5	21	1040
#F8F7FB	48133	20.5	1040
#F8F7FB	48132.5	20	1040
#FAFAFC	48132.5	21	1041
#FAFAFC	48133	21.5	1041
#FAFAFC	48133.5	21	1041
#FAFAFC	48133	20.5	1041
#F9F8FC	48133	21.5	1042
#F9F8FC	48133.5	22	1042
#F9F8FC	48134	21.5	1042
#F9F8FC	48133.5	21	1042
#F8F7FB	48133.5	22	1043
#F8F7FB	48134	22.5	1043
#F8F7FB	48134.5	22	1043
#F8F7FB	48134	21.5	1043
#FCFCFE	48134	22.5	1044
#FCFCFE	48134.5	23	1044
#FCFCFE	48135	22.5	1044
#FCFCFE	48134.5	22	1044
#FFFFFF	48134.5	23	1045
#FFFFFF	48135	23.5	1045
#FFFFFF	48135.5	23	1045
#FFFFFF	48135	22.5	1045
#F9F8FC	48135	23.5	1046
#F9F8FC	48135.5	24	1046
#F9F8FC	48136	23.5	1046
#F9F8FC	48135.5	23	1046
#FEFEFE	48135.5	24	1047
#FEFEFE	48136	24.5	1047
#FEFEFE	48136.5	24	1047
#FEFEFE	48136	23.5	1047
#FCF9F8	48136	24.5	1048
#FCF9F8	48136.5	25	1048
#FCF9F8	48137	24.5	1048
#FCF9F8	48136.5	24	1048
#B26D65	48112.5	0	1049
#B26D65	48113	0.5	1049
#B26D65	48113.5	0	1049
#B26D65	48113	-0.5	1049
#CF9C96	48113	0.5	1050
#CF9C96	48113.5	1	1050
#CF9C96	48114	0.5	1050
#CF9C96	48113.5	0	1050
#C78F88	48113.5	1	1051
#C78F88	48114	1.5	1051
#C78F88	48114.5	1	1051
#C78F88	48114	0.5	1051
#E1BFBB	48114	1.5	1052
#E1BFBB	48114.5	2	1052
#E1BFBB	48115	1.5	1052
#E1BFBB	48114.5	1	1052
#D8ADA8	48114.5	2	1053
#D8ADA8	48115	2.5	1053
#D8ADA8	48115.5	2	1053
#D8ADA8	48115	1.5	1053
#EBD2CF	48115	2.5	1054
#EBD2CF	48115.5	3	1054
#EBD2CF	48116	2.5	1054
#EBD2CF	48115.5	2	1054
#F3E4E2	48115.5	3	1055
#F3E4E2	48116	3.5	1055
#F3E4E2	48116.5	3	1055
#F3E4E2	48116	2.5	1055
#FDFDFE	48116	3.5	1056
#FDFDFE	48116.5	4	1056
#FDFDFE	48117	3.5	1056
#FDFDFE	48116.5	3	1056
#FBFAFD	48116.5	4	1057
#FBFAFD	48117	4.5	1057
#FBFAFD	48117.5	4	1057
#FBFAFD	48117	3.5	1057
#FDFDFE	48117	4.5	1058
#FDFDFE	48117.5	5	1058
#FDFDFE	48118	4.5	1058
#FDFDFE	48117.5	4	1058
#F5F4FA	48117.5	5	1059
#F5F4FA	48118	5.5	1059
#F5F4FA	48118.5	5	1059
#F5F4FA	48118	4.5	1059
#FCFBFD	48118	5.5	1060
#FCFBFD	48118.5	6	1060
#FCFBFD	48119	5.5	1060
#FCFBFD	48118.5	5	1060
#F8F8FB	48118.5	6	1061
#F8F8FB	48119	6.5	1061
#F8F8FB	48119.5	6	1061
#F8F8FB	48119	5.5	1061
#FCF8F7	48119	6.5	1062
#FCF8F7	48119.5	7	1062
#FCF8F7	48120	6.5	1062
#FCF8F7	48119.5	6	1062
#FDFAFA	48119.5	7	1063
#FDFAFA	48120	7.5	1063
#FDFAFA	48120.5	7	1063
#FDFAFA	48120	6.5	1063
#FFFEFE	48120	7.5	1064
#FFFEFE	48120.5	8	1064
#FFFEFE	48121	7.5	1064
#FFFEFE	48120.5	7	1064
#FFFEFE	48120.5	8	1065
#FFFEFE	48121	8.5	1065
#FFFEFE	48121.5	8	1065
#FFFEFE	48121	7.5	1065
#FEFDFE	48121	8.5	1066
#FEFDFE	48121.5	9	1066
#FEFDFE	48122	8.5	1066
#FEFDFE	48121.5	8	1066
#F9F2F1	48121.5	9	1067
#F9F2F1	48122	9.5	1067
#F9F2F1	48122.5	9	1067
#F9F2F1	48122	8.5	1067
#FDFBFB	48122	9.5	1068
#FDFBFB	48122.5	10	1068
#FDFBFB	48123	9.5	1068
#FDFBFB	48122.5	9	1068
#F7ECEB	48122.5	10	1069
#F7ECEB	48123	10.5	1069
#F7ECEB	48123.5	10	1069
#F7ECEB	48123	9.5	1069
#F7EDEB	48123	10.5	1070
#F7EDEB	48123.5	11	1070
#F7EDEB	48124	10.5	1070
#F7EDEB	48123.5	10	1070
#FDF9F9	48123.5	11	1071
#FDF9F9	48124	11.5	1071
#FDF9F9	48124.5	11	1071
#FDF9F9	48124	10.5	1071
#FEFEFD	48124	11.5	1072
#FEFEFD	48124.5	12	1072
#FEFEFD	48125	11.5	1072
#FEFEFD	48124.5	11	1072
#F4E7E5	48124.5	12	1073
#F4E7E5	48125	12.5	1073
#F4E7E5	48125.5	12	1073
#F4E7E5	48125	11.5	1073
#F9F1F0	48125	12.5	1074
#F9F1F0	48125.5	13	1074
#F9F1F0	48126	12.5	1074
#F9F1F0	48125.5	12	1074
#F7ECEA	48125.5	13	1075
#F7ECEA	48126	13.5	1075
#F7ECEA	48126.5	13	1075
#F7ECEA	48126	12.5	1075
#F7ECEB	48126	13.5	1076
#F7ECEB	48126.5	14	1076
#F7ECEB	48127	13.5	1076
#F7ECEB	48126.5	13	1076
#F6EAE8	48126.5	14	1077
#F6EAE8	48127	14.5	1077
#F6EAE8	48127.5	14	1077
#F6EAE8	48127	13.5	1077
#F6EAE9	48127	14.5	1078
#F6EAE9	48127.5	15	1078
#F6EAE9	48128	14.5	1078
#F6EAE9	48127.5	14	1078
#FBF5F5	48127.5	15	1079
#FBF5F5	48128	15.5	1079
#FBF5F5	48128.5	15	1079
#FBF5F5	48128	14.5	1079
#FCF7F7	48128	15.5	1080
#FCF7F7	48128.5	16	1080
#FCF7F7	48129	15.5	1080
#FCF7F7	48128.5	15	1080
#FFFFFF	48128.5	16	1081
#FFFFFF	48129	16.5	1081
#FFFFFF	48129.5	16	1081
#FFFFFF	48129	15.5	1081
#F7ECEA	48129	16.5	1082
#F7ECEA	48129.5	17	1082
#F7ECEA	48130	16.5	1082
#F7ECEA	48129.5	16	1082
#FBF7F6	48129.5	17	1083
#FBF7F6	48130	17.5	1083
#FBF7F6	48130.5	17	1083
#FBF7F6	48130	16.5	1083
#F4E6E4	48130	17.5	1084
#F4E6E4	48130.5	18	1084
#F4E6E4	48131	17.5	1084
#F4E6E4	48130.5	17	1084
#FDFAFA	48130.5	18	1085
#FDFAFA	48131	18.5	1085
#FDFAFA	48131.5	18	1085
#FDFAFA	48131	17.5	1085
#FAF9FC	48131	18.5	1086
#FAF9FC	48131.5	19	1086
#FAF9FC	48132	18.5	1086
#FAF9FC	48131.5	18	1086
#FFFFFF	48131.5	19	1087
#FFFFFF	48132	19.5	1087
#FFFFFF	48132.5	19	1087
#FFFFFF	48132	18.5	1087
#FFFFFF	48132	19.5	1088
#FFFFFF	48132.5	20	1088
#FFFFFF	48133	19.5	1088
#FFFFFF	48132.5	19	1088
#FEFEFE	48132.5	20	1089
#FEFEFE	48133	20.5	1089
#FEFEFE	48133.5	20	1089
#FEFEFE	48133	19.5	1089
#FFFFFF	48133	20.5	1090
#FFFFFF	48133.5	21	1090
#FFFFFF	48134	20.5	1090
#FFFFFF	48133.5	20	1090
#FDFCFE	48133.5	21	1091
#FDFCFE	48134	21.5	1091
#FDFCFE	48134.5	21	1091
#FDFCFE	48134	20.5	1091
#FEFDFD	48134	21.5	1092
#FEFDFD	48134.5	22	1092
#FEFDFD	48135	21.5	1092
#FEFDFD	48134.5	21	1092
#FDFDFE	48134.5	22	1093
#FDFDFE	48135	22.5	1093
#FDFDFE	48135.5	22	1093
#FDFDFE	48135	21.5	1093
#F9F8FC	48135	22.5	1094
#F9F8FC	48135.5	23	1094
#F9F8FC	48136	22.5	1094
#F9F8FC	48135.5	22	1094
#FFFFFF	48135.5	23	1095
#FFFFFF	48136	23.5	1095
#FFFFFF	48136.5	23	1095
#FFFFFF	48136	22.5	1095
#FEFEFF	48136	23.5	1096
#FEFEFF	48136.5	24	1096
#FEFEFF	48137	23.5	1096
#FEFEFF	48136.5	23	1096
#FCFBFD	48136.5	24	1097
#FCFBFD	48137	24.5	1097
#FCFBFD	48137.5	24	1097
#FCFBFD	48137	23.5	1097
#FEFEFE	48137	24.5	1098
#FEFEFE	48137.5	25	1098
#FEFEFE	48138	24.5	1098
#FEFEFE	48137.5	24	1098
#C58C85	48113.5	0	1099
#C58C85	48114	0.5	1099
#C58C85	48114.5	0	1099
#C58C85	48114	-0.5	1099
#E3C3BF	48114	0.5	1100
#E3C3BF	48114.5	1	1100
#E3C3BF	48115	0.5	1100
#E3C3BF	48114.5	0	1100
#D7ABA5	48114.5	1	1101
#D7ABA5	48115	1.5	1101
#D7ABA5	48115.5	1	1101
#D7ABA5	48115	0.5	1101
#CA958E	48115	1.5	1102
#CA958E	48115.5	2	1102
#CA958E	48116	1.5	1102
#CA958E	48115.5	1	1102
#E2C0BC	48115.5	2	1103
#E2C0BC	48116	2.5	1103
#E2C0BC	48116.5	2	1103
#E2C0BC	48116	1.5	1103
#ECD5D2	48116	2.5	1104
#ECD5D2	48116.5	3	1104
#ECD5D2	48117	2.5	1104
#ECD5D2	48116.5	2	1104
#F5E9E7	48116.5	3	1105
#F5E9E7	48117	3.5	1105
#F5E9E7	48117.5	3	1105
#F5E9E7	48117	2.5	1105
#F9F2F1	48117	3.5	1106
#F9F2F1	48117.5	4	1106
#F9F2F1	48118	3.5	1106
#F9F2F1	48117.5	3	1106
#FCF9F9	48117.5	4	1107
#FCF9F9	48118	4.5	1107
#FCF9F9	48118.5	4	1107
#FCF9F9	48118	3.5	1107
#FEFCFB	48118	4.5	1108
#FEFCFB	48118.5	5	1108
#FEFCFB	48119	4.5	1108
#FEFCFB	48118.5	4	1108
#FEFEFE	48118.5	5	1109
#FEFEFE	48119	5.5	1109
#FEFEFE	48119.5	5	1109
#FEFEFE	48119	4.5	1109
#FDFDFE	48119	5.5	1110
#FDFDFE	48119.5	6	1110
#FDFDFE	48120	5.5	1110
#FDFDFE	48119.5	5	1110
#FDFAFA	48119.5	6	1111
#FDFAFA	48120	6.5	1111
#FDFAFA	48120.5	6	1111
#FDFAFA	48120	5.5	1111
#FEFDFD	48120	6.5	1112
#FEFDFD	48120.5	7	1112
#FEFDFD	48121	6.5	1112
#FEFDFD	48120.5	6	1112
#FBF6F5	48120.5	7	1113
#FBF6F5	48121	7.5	1113
#FBF6F5	48121.5	7	1113
#FBF6F5	48121	6.5	1113
#FBF6F6	48121	7.5	1114
#FBF6F6	48121.5	8	1114
#FBF6F6	48122	7.5	1114
#FBF6F6	48121.5	7	1114
#FEFCFC	48121.5	8	1115
#FEFCFC	48122	8.5	1115
#FEFCFC	48122.5	8	1115
#FEFCFC	48122	7.5	1115
#FDFDFE	48122	8.5	1116
#FDFDFE	48122.5	9	1116
#FDFDFE	48123	8.5	1116
#FDFDFE	48122.5	8	1116
#F9F1F0	48122.5	9	1117
#F9F1F0	48123	9.5	1117
#F9F1F0	48123.5	9	1117
#F9F1F0	48123	8.5	1117
#F0DCDA	48123	9.5	1118
#F0DCDA	48123.5	10	1118
#F0DCDA	48124	9.5	1118
#F0DCDA	48123.5	9	1118
#FDFBFB	48123.5	10	1119
#FDFBFB	48124	10.5	1119
#FDFBFB	48124.5	10	1119
#FDFBFB	48124	9.5	1119
#FFFEFE	48124	10.5	1120
#FFFEFE	48124.5	11	1120
#FFFEFE	48125	10.5	1120
#FFFEFE	48124.5	10	1120
#FDFAF9	48124.5	11	1121
#FDFAF9	48125	11.5	1121
#FDFAF9	48125.5	11	1121
#FDFAF9	48125	10.5	1121
#F4E7E5	48125	11.5	1122
#F4E7E5	48125.5	12	1122
#F4E7E5	48126	11.5	1122
#F4E7E5	48125.5	11	1122
#F4E7E5	48125.5	12	1123
#F4E7E5	48126	12.5	1123
#F4E7E5	48126.5	12	1123
#F4E7E5	48126	11.5	1123
#FCF7F6	48126	12.5	1124
#FCF7F6	48126.5	13	1124
#FCF7F6	48127	12.5	1124
#FCF7F6	48126.5	12	1124
#FBF5F4	48126.5	13	1125
#FBF5F4	48127	13.5	1125
#FBF5F4	48127.5	13	1125
#FBF5F4	48127	12.5	1125
#FDFAFA	48127	13.5	1126
#FDFAFA	48127.5	14	1126
#FDFAFA	48128	13.5	1126
#FDFAFA	48127.5	13	1126
#FEFCFC	48127.5	14	1127
#FEFCFC	48128	14.5	1127
#FEFCFC	48128.5	14	1127
#FEFCFC	48128	13.5	1127
#F8EFEE	48128	14.5	1128
#F8EFEE	48128.5	15	1128
#F8EFEE	48129	14.5	1128
#F8EFEE	48128.5	14	1128
#FDFAF9	48128.5	15	1129
#FDFAF9	48129	15.5	1129
#FDFAF9	48129.5	15	1129
#FDFAF9	48129	14.5	1129
#FCF7F7	48129	15.5	1130
#FCF7F7	48129.5	16	1130
#FCF7F7	48130	15.5	1130
#FCF7F7	48129.5	15	1130
#FEFDFD	48129.5	16	1131
#FEFDFD	48130	16.5	1131
#FEFDFD	48130.5	16	1131
#FEFDFD	48130	15.5	1131
#FFFEFF	48130	16.5	1132
#FFFEFF	48130.5	17	1132
#FFFEFF	48131	16.5	1132
#FFFEFF	48130.5	16	1132
#FDFAFA	48130.5	17	1133
#FDFAFA	48131	17.5	1133
#FDFAFA	48131.5	17	1133
#FDFAFA	48131	16.5	1133
#FEFEFE	48131	17.5	1134
#FEFEFE	48131.5	18	1134
#FEFEFE	48132	17.5	1134
#FEFEFE	48131.5	17	1134
#FBFBFD	48131.5	18	1135
#FBFBFD	48132	18.5	1135
#FBFBFD	48132.5	18	1135
#FBFBFD	48132	17.5	1135
#FFFFFF	48132	18.5	1136
#FFFFFF	48132.5	19	1136
#FFFFFF	48133	18.5	1136
#FFFFFF	48132.5	18	1136
#FCF9F8	48132.5	19	1137
#FCF9F8	48133	19.5	1137
#FCF9F8	48133.5	19	1137
#FCF9F8	48133	18.5	1137
#FBFBFD	48133	19.5	1138
#FBFBFD	48133.5	20	1138
#FBFBFD	48134	19.5	1138
#FBFBFD	48133.5	19	1138
#FDFDFE	48133.5	20	1139
#FDFDFE	48134	20.5	1139
#FDFDFE	48134.5	20	1139
#FDFDFE	48134	19.5	1139
#FEFEFF	48134	20.5	1140
#FEFEFF	48134.5	21	1140
#FEFEFF	48135	20.5	1140
#FEFEFF	48134.5	20	1140
#FFFEFE	48134.5	21	1141
#FFFEFE	48135	21.5	1141
#FFFEFE	48135.5	21	1141
#FFFEFE	48135	20.5	1141
#FFFEFE	48135	21.5	1142
#FFFEFE	48135.5	22	1142
#FFFEFE	48136	21.5	1142
#FFFEFE	48135.5	21	1142
#FBFAFD	48135.5	22	1143
#FBFAFD	48136	22.5	1143
#FBFAFD	48136.5	22	1143
#FBFAFD	48136	21.5	1143
#FEFEFE	48136	22.5	1144
#FEFEFE	48136.5	23	1144
#FEFEFE	48137	22.5	1144
#FEFEFE	48136.5	22	1144
#FEFDFD	48136.5	23	1145
#FEFDFD	48137	23.5	1145
#FEFDFD	48137.5	23	1145
#FEFDFD	48137	22.5	1145
#FEFEFE	48137	23.5	1146
#FEFEFE	48137.5	24	1146
#FEFEFE	48138	23.5	1146
#FEFEFE	48137.5	23	1146
#FDFDFE	48137.5	24	1147
#FDFDFE	48138	24.5	1147
#FDFDFE	48138.5	24	1147
#FDFDFE	48138	23.5	1147
#FDFDFE	48138	24.5	1148
#FDFDFE	48138.5	25	1148
#FDFDFE	48139	24.5	1148
#FDFDFE	48138.5	24	1148
#C48A83	48114.5	0	1149
#C48A83	48115	0.5	1149
#C48A83	48115.5	0	1149
#C48A83	48115	-0.5	1149
#D7ABA6	48115	0.5	1150
#D7ABA6	48115.5	1	1150
#D7ABA6	48116	0.5	1150
#D7ABA6	48115.5	0	1150
#C68D87	48115.5	1	1151
#C68D87	48116	1.5	1151
#C68D87	48116.5	1	1151
#C68D87	48116	0.5	1151
#D5A7A2	48116	1.5	1152
#D5A7A2	48116.5	2	1152
#D5A7A2	48117	1.5	1152
#D5A7A2	48116.5	1	1152
#DFBBB7	48116.5	2	1153
#DFBBB7	48117	2.5	1153
#DFBBB7	48117.5	2	1153
#DFBBB7	48117	1.5	1153
#F8EEED	48117	2.5	1154
#F8EEED	48117.5	3	1154
#F8EEED	48118	2.5	1154
#F8EEED	48117.5	2	1154
#FEFDFD	48117.5	3	1155
#FEFDFD	48118	3.5	1155
#FEFDFD	48118.5	3	1155
#FEFDFD	48118	2.5	1155
#F2E3E1	48118	3.5	1156
#F2E3E1	48118.5	4	1156
#F2E3E1	48119	3.5	1156
#F2E3E1	48118.5	3	1156
#FEFEFE	48118.5	4	1157
#FEFEFE	48119	4.5	1157
#FEFEFE	48119.5	4	1157
#FEFEFE	48119	3.5	1157
#FBF6F5	48119	4.5	1158
#FBF6F5	48119.5	5	1158
#FBF6F5	48120	4.5	1158
#FBF6F5	48119.5	4	1158
#FEFCFB	48119.5	5	1159
#FEFCFB	48120	5.5	1159
#FEFCFB	48120.5	5	1159
#FEFCFB	48120	4.5	1159
#FEFDFD	48120	5.5	1160
#FEFDFD	48120.5	6	1160
#FEFDFD	48121	5.5	1160
#FEFDFD	48120.5	5	1160
#FDFAF9	48120.5	6	1161
#FDFAF9	48121	6.5	1161
#FDFAF9	48121.5	6	1161
#FDFAF9	48121	5.5	1161
#FDFAFA	48121	6.5	1162
#FDFAFA	48121.5	7	1162
#FDFAFA	48122	6.5	1162
#FDFAFA	48121.5	6	1162
#FBF6F5	48121.5	7	1163
#FBF6F5	48122	7.5	1163
#FBF6F5	48122.5	7	1163
#FBF6F5	48122	6.5	1163
#FDFAFA	48122	7.5	1164
#FDFAFA	48122.5	8	1164
#FDFAFA	48123	7.5	1164
#FDFAFA	48122.5	7	1164
#FFFEFE	48122.5	8	1165
#FFFEFE	48123	8.5	1165
#FFFEFE	48123.5	8	1165
#FFFEFE	48123	7.5	1165
#FAF3F2	48123	8.5	1166
#FAF3F2	48123.5	9	1166
#FAF3F2	48124	8.5	1166
#FAF3F2	48123.5	8	1166
#F7EDEB	48123.5	9	1167
#F7EDEB	48124	9.5	1167
#F7EDEB	48124.5	9	1167
#F7EDEB	48124	8.5	1167
#FDFAFA	48124	9.5	1168
#FDFAFA	48124.5	10	1168
#FDFAFA	48125	9.5	1168
#FDFAFA	48124.5	9	1168
#FCF8F7	48124.5	10	1169
#FCF8F7	48125	10.5	1169
#FCF8F7	48125.5	10	1169
#FCF8F7	48125	9.5	1169
#FDFBFB	48125	10.5	1170
#FDFBFB	48125.5	11	1170
#FDFBFB	48126	10.5	1170
#FDFBFB	48125.5	10	1170
#FEFCFB	48125.5	11	1171
#FEFCFB	48126	11.5	1171
#FEFCFB	48126.5	11	1171
#FEFCFB	48126	10.5	1171
#F9F1F0	48126	11.5	1172
#F9F1F0	48126.5	12	1172
#F9F1F0	48127	11.5	1172
#F9F1F0	48126.5	11	1172
#F5E7E5	48126.5	12	1173
#F5E7E5	48127	12.5	1173
#F5E7E5	48127.5	12	1173
#F5E7E5	48127	11.5	1173
#F7ECEB	48127	12.5	1174
#F7ECEB	48127.5	13	1174
#F7ECEB	48128	12.5	1174
#F7ECEB	48127.5	12	1174
#F8EEED	48127.5	13	1175
#F8EEED	48128	13.5	1175
#F8EEED	48128.5	13	1175
#F8EEED	48128	12.5	1175
#FAF4F4	48128	13.5	1176
#FAF4F4	48128.5	14	1176
#FAF4F4	48129	13.5	1176
#FAF4F4	48128.5	13	1176
#FDF9F9	48128.5	14	1177
#FDF9F9	48129	14.5	1177
#FDF9F9	48129.5	14	1177
#FDF9F9	48129	13.5	1177
#FDFAFA	48129	14.5	1178
#FDFAFA	48129.5	15	1178
#FDFAFA	48130	14.5	1178
#FDFAFA	48129.5	14	1178
#FCF8F7	48129.5	15	1179
#FCF8F7	48130	15.5	1179
#FCF8F7	48130.5	15	1179
#FCF8F7	48130	14.5	1179
#FCF7F6	48130	15.5	1180
#FCF7F6	48130.5	16	1180
#FCF7F6	48131	15.5	1180
#FCF7F6	48130.5	15	1180
#FFFFFF	48130.5	16	1181
#FFFFFF	48131	16.5	1181
#FFFFFF	48131.5	16	1181
#FFFFFF	48131	15.5	1181
#FDFAFA	48131	16.5	1182
#FDFAFA	48131.5	17	1182
#FDFAFA	48132	16.5	1182
#FDFAFA	48131.5	16	1182
#FDFDFE	48131.5	17	1183
#FDFDFE	48132	17.5	1183
#FDFDFE	48132.5	17	1183
#FDFDFE	48132	16.5	1183
#FFFEFF	48132	17.5	1184
#FFFEFF	48132.5	18	1184
#FFFEFF	48133	17.5	1184
#FFFEFF	48132.5	17	1184
#FFFFFF	48132.5	18	1185
#FFFFFF	48133	18.5	1185
#FFFFFF	48133.5	18	1185
#FFFFFF	48133	17.5	1185
#FDFAF9	48133	18.5	1186
#FDFAF9	48133.5	19	1186
#FDFAF9	48134	18.5	1186
#FDFAF9	48133.5	18	1186
#F5F4FA	48133.5	19	1187
#F5F4FA	48134	19.5	1187
#F5F4FA	48134.5	19	1187
#F5F4FA	48134	18.5	1187
#FFFFFE	48134	19.5	1188
#FFFFFE	48134.5	20	1188
#FFFFFE	48135	19.5	1188
#FFFFFE	48134.5	19	1188
#FDFAF9	48134.5	20	1189
#FDFAF9	48135	20.5	1189
#FDFAF9	48135.5	20	1189
#FDFAF9	48135	19.5	1189
#FEFCFC	48135	20.5	1190
#FEFCFC	48135.5	21	1190
#FEFCFC	48136	20.5	1190
#FEFCFC	48135.5	20	1190
#FEFDFD	48135.5	21	1191
#FEFDFD	48136	21.5	1191
#FEFDFD	48136.5	21	1191
#FEFDFD	48136	20.5	1191
#FDFBFA	48136	21.5	1192
#FDFBFA	48136.5	22	1192
#FDFBFA	48137	21.5	1192
#FDFBFA	48136.5	21	1192
#FAF3F2	48136.5	22	1193
#FAF3F2	48137	22.5	1193
#FAF3F2	48137.5	22	1193
#FAF3F2	48137	21.5	1193
#FDFBFA	48137	22.5	1194
#FDFBFA	48137.5	23	1194
#FDFBFA	48138	22.5	1194
#FDFBFA	48137.5	22	1194
#EEEBF6	48137.5	23	1195
#EEEBF6	48138	23.5	1195
#EEEBF6	48138.5	23	1195
#EEEBF6	48138	22.5	1195
#FFFFFF	48138	23.5	1196
#FFFFFF	48138.5	24	1196
#FFFFFF	48139	23.5	1196
#FFFFFF	48138.5	23	1196
#FBFBFD	48138.5	24	1197
#FBFBFD	48139	24.5	1197
#FBFBFD	48139.5	24	1197
#FBFBFD	48139	23.5	1197
#F9F8FC	48139	24.5	1198
#F9F8FC	48139.5	25	1198
#F9F8FC	48140	24.5	1198
#F9F8FC	48139.5	24	1198
#B46F68	48115.5	0	1199
#B46F68	48116	0.5	1199
#B46F68	48116.5	0	1199
#B46F68	48116	-0.5	1199
#D2A19C	48116	0.5	1200
#D2A19C	48116.5	1	1200
#D2A19C	48117	0.5	1200
#D2A19C	48116.5	0	1200
#E4C5C1	48116.5	1	1201
#E4C5C1	48117	1.5	1201
#E4C5C1	48117.5	1	1201
#E4C5C1	48117	0.5	1201
#E9CFCC	48117	1.5	1202
#E9CFCC	48117.5	2	1202
#E9CFCC	48118	1.5	1202
#E9CFCC	48117.5	1	1202
#FBFAFD	48117.5	2	1203
#FBFAFD	48118	2.5	1203
#FBFAFD	48118.5	2	1203
#FBFAFD	48118	1.5	1203
#F6F4FA	48118	2.5	1204
#F6F4FA	48118.5	3	1204
#F6F4FA	48119	2.5	1204
#F6F4FA	48118.5	2	1204
#FFFEFE	48118.5	3	1205
#FFFEFE	48119	3.5	1205
#FFFEFE	48119.5	3	1205
#FFFEFE	48119	2.5	1205
#FDFDFE	48119	3.5	1206
#FDFDFE	48119.5	4	1206
#FDFDFE	48120	3.5	1206
#FDFDFE	48119.5	3	1206
#FAFAFC	48119.5	4	1207
#FAFAFC	48120	4.5	1207
#FAFAFC	48120.5	4	1207
#FAFAFC	48120	3.5	1207
#FBFBFD	48120	4.5	1208
#FBFBFD	48120.5	5	1208
#FBFBFD	48121	4.5	1208
#FBFBFD	48120.5	4	1208
#FBFAFD	48120.5	5	1209
#FBFAFD	48121	5.5	1209
#FBFAFD	48121.5	5	1209
#FBFAFD	48121	4.5	1209
#F4F3F9	48121	5.5	1210
#F4F3F9	48121.5	6	1210
#F4F3F9	48122	5.5	1210
#F4F3F9	48121.5	5	1210
#F9F8FC	48121.5	6	1211
#F9F8FC	48122	6.5	1211
#F9F8FC	48122.5	6	1211
#F9F8FC	48122	5.5	1211
#FEFEFF	48122	6.5	1212
#FEFEFF	48122.5	7	1212
#FEFEFF	48123	6.5	1212
#FEFEFF	48122.5	6	1212
#FBFAFD	48122.5	7	1213
#FBFAFD	48123	7.5	1213
#FBFAFD	48123.5	7	1213
#FBFAFD	48123	6.5	1213
#F3F1F9	48123	7.5	1214
#F3F1F9	48123.5	8	1214
#F3F1F9	48124	7.5	1214
#F3F1F9	48123.5	7	1214
#FFFEFE	48123.5	8	1215
#FFFEFE	48124	8.5	1215
#FFFEFE	48124.5	8	1215
#FFFEFE	48124	7.5	1215
#FCF8F7	48124	8.5	1216
#FCF8F7	48124.5	9	1216
#FCF8F7	48125	8.5	1216
#FCF8F7	48124.5	8	1216
#F9F0EF	48124.5	9	1217
#F9F0EF	48125	9.5	1217
#F9F0EF	48125.5	9	1217
#F9F0EF	48125	8.5	1217
#FCFCFE	48125	9.5	1218
#FCFCFE	48125.5	10	1218
#FCFCFE	48126	9.5	1218
#FCFCFE	48125.5	9	1218
#FFFFFF	48125.5	10	1219
#FFFFFF	48126	10.5	1219
#FFFFFF	48126.5	10	1219
#FFFFFF	48126	9.5	1219
#FDFAFA	48126	10.5	1220
#FDFAFA	48126.5	11	1220
#FDFAFA	48127	10.5	1220
#FDFAFA	48126.5	10	1220
#F8EFED	48126.5	11	1221
#F8EFED	48127	11.5	1221
#F8EFED	48127.5	11	1221
#F8EFED	48127	10.5	1221
#FCF8F7	48127	11.5	1222
#FCF8F7	48127.5	12	1222
#FCF8F7	48128	11.5	1222
#FCF8F7	48127.5	11	1222
#FAF3F2	48127.5	12	1223
#FAF3F2	48128	12.5	1223
#FAF3F2	48128.5	12	1223
#FAF3F2	48128	11.5	1223
#F4E6E5	48128	12.5	1224
#F4E6E5	48128.5	13	1224
#F4E6E5	48129	12.5	1224
#F4E6E5	48128.5	12	1224
#FDFAF9	48128.5	13	1225
#FDFAF9	48129	13.5	1225
#FDFAF9	48129.5	13	1225
#FDFAF9	48129	12.5	1225
#FAF3F2	48129	13.5	1226
#FAF3F2	48129.5	14	1226
#FAF3F2	48130	13.5	1226
#FAF3F2	48129.5	13	1226
#FFFFFF	48129.5	14	1227
#FFFFFF	48130	14.5	1227
#FFFFFF	48130.5	14	1227
#FFFFFF	48130	13.5	1227
#FDFBFB	48130	14.5	1228
#FDFBFB	48130.5	15	1228
#FDFBFB	48131	14.5	1228
#FDFBFB	48130.5	14	1228
#F8F0EF	48130.5	15	1229
#F8F0EF	48131	15.5	1229
#F8F0EF	48131.5	15	1229
#F8F0EF	48131	14.5	1229
#FCF9F8	48131	15.5	1230
#FCF9F8	48131.5	16	1230
